cliente_id,primeiro_nome,ultimo_nome,email,telefone,segmento_rfm,data_primeira_compra,data_ultima_compra,total_compras,lifetime_value,permite_email,permite_sms,permite_push,status_ativo,data_criacao
1277,Bernardo,Sousa,bernardo.sousa892@yahoo.com.br,(64) 90869-8221,regular,2026-01-09,2026-06-14,4,1196.8,True,False,False,True,2024-12-21 00:00:00+00:00
1278,Arthur,Ferreira,arthur.ferreira9@uol.com.br,(11) 900001278,premium,2024-10-09,2026-06-02,20,7162.98,True,True,False,True,2024-07-05 00:00:00+00:00
1279,João Felipe,Pereira,joão felipe.pereira46@gmail.com,(27) 97742-5859,regular,2026-01-04,2026-06-27,3,673.42,True,False,False,True,2025-02-19 00:00:00+00:00
1280,Gael,Mendes,gael.mendes624@live.com,(11) 900001280,dormant,2025-07-21,2025-07-21,1,115.87,True,False,False,True,2024-08-09 00:00:00+00:00
1281,Isis,da Paz,isis.dapaz830@hotmail.com,(11) 900001281,premium,2025-05-26,2026-06-06,23,6025.85,True,True,True,True,2025-06-26 00:00:00+00:00
1282,Pietra,Oliveira,pietra.oliveira699@bol.com.br,(11) 900001282,regular,2025-07-30,2026-05-23,4,1276.76,True,False,False,True,2025-06-17 00:00:00+00:00
1283,Miguel,Cirino,miguel.cirino556@gmail.com,(11) 900001283,novo,,,0,0.0,True,False,True,True,2026-06-08 00:00:00+00:00
1284,Maria Sophia,Ferreira,maria sophia.ferreira78@uol.com.br,(63) 97379-4871,premium,2025-12-08,2026-06-14,21,10883.69,True,False,False,True,2024-05-12 00:00:00+00:00
1285,Alana,Rezende,alana.rezende428@icloud.com,(37) 95245-7871,novo,,,0,0.0,True,True,False,True,2026-02-19 00:00:00+00:00
1286,Caroline,,caroline.teixeira424@icloud.com,,novo,,,0,0.0,True,False,False,True,2026-03-06 00:00:00+00:00
1287,Vinicius,Azevedo,vinicius.azevedo388@terra.com.br,(69) 90821-3711,regular,2025-12-11,2026-05-30,2,1887.99,True,False,True,True,2025-02-06 00:00:00+00:00
1288,Ísis,Silva,ísis.silva543@bol.com.br,,regular,2025-12-01,2026-04-04,4,1387.17,True,False,False,True,2025-01-05 00:00:00+00:00
1289,José,Ferreira,josé.ferreira100@bol.com.br,(79) 96818-2683,regular,2025-08-16,2026-06-19,3,1671.49,True,False,True,True,2025-10-03 00:00:00+00:00
1290,João Miguel,Rodrigues,joão miguel.rodrigues881@uol.com.br,(11) 900001290,regular,2026-02-01,2026-05-28,4,1630.08,True,True,False,True,2025-05-30 00:00:00+00:00
1291,Calebe,Nascimento,calebe.nascimento279@terra.com.br,(11) 900001291,dormant,2025-10-04,2025-10-04,1,402.56,True,False,True,True,2024-01-29 00:00:00+00:00
1292,Kevin,,kevin.nogueira419@outlook.com.br,(11) 900001292,dormant,2025-08-09,2025-08-09,1,394.41,True,False,False,True,2024-11-15 00:00:00+00:00
1293,Maria Helena,Duarte,maria helena.1293@exemplo.com.br,(21) 90148-4399,dormant,2024-07-08,2024-07-08,1,426.68,False,False,False,True,2025-02-21 00:00:00+00:00
1294,Davi Luiz,Araújo,davi luiz.1294@exemplo.com.br,(11) 900001294,premium,2025-06-24,2026-06-26,25,13206.23,True,True,False,True,2024-07-26 00:00:00+00:00
1295,Mathias,da Cruz,mathias.dacruz890@terra.com.br,,dormant,2025-10-07,2025-10-07,1,59.41,True,True,True,True,2025-04-20 00:00:00+00:00
1296,Diego,Câmara,diego.câmara426@bol.com.br,(11) 900001296,regular,2026-01-21,2026-05-30,4,1916.4,True,False,False,True,2025-03-02 00:00:00+00:00
1297,Beatriz,Albuquerque,beatriz.albuquerque922@hotmail.com,(99) 94819-7374,dormant,2024-07-09,2024-07-09,1,345.83,True,False,False,True,2025-01-26 00:00:00+00:00
1298,Josué,Nogueira,josué.nogueira201@live.com,(11) 900001298,regular,2025-12-22,2026-06-05,4,738.75,True,True,True,True,2025-09-05 00:00:00+00:00
1299,Letícia,Pacheco,letícia.pacheco625@yahoo.com.br,(89) 94381-1995,novo,,,0,0.0,True,False,True,True,2026-04-21 00:00:00+00:00
1300,Rodrigo,Rios,rodrigo.rios527@live.com,(71) 96014-4485,regular,2026-02-11,2026-06-23,2,1109.02,True,True,False,True,2025-06-08 00:00:00+00:00
1301,Larissa,Rios,larissa.rios715@bol.com.br,(44) 91017-3973,novo,,,0,0.0,True,False,False,True,2026-03-05 00:00:00+00:00
1302,Luara,,luara.rios721@bol.com.br,(11) 900001302,dormant,2025-01-12,2025-01-12,1,316.83,True,False,False,True,2024-12-07 00:00:00+00:00
1303,Bryan,Pereira,bryan.pereira684@hotmail.com,(11) 900001303,novo,,,0,0.0,True,False,False,True,2026-06-06 00:00:00+00:00
1304,Isabel,Silva,isabel.silva103@gmail.com,(41) 97798-0660,dormant,2025-04-09,2025-04-09,1,362.57,True,False,True,True,2024-06-04 00:00:00+00:00
1305,Pedro,Nunes,pedro.nunes944@yahoo.com.br,(11) 900001305,dormant,2025-01-24,2025-01-24,1,376.24,True,False,False,True,2024-06-14 00:00:00+00:00
1306,Catarina,Fogaça,catarina.fogaça166@uol.com.br,(14) 97057-4238,regular,2025-09-25,2026-06-19,4,1624.61,True,False,False,True,2025-08-04 00:00:00+00:00
1307,Ágatha,Ramos,ágatha.ramos420@terra.com.br,(62) 95271-5598,regular,2025-07-05,2026-05-24,3,1188.26,True,False,False,True,2025-02-09 00:00:00+00:00
1308,Rafael,Dias,rafael.dias862@bol.com.br,(11) 900001308,regular,2025-08-17,2026-06-24,3,590.83,True,False,False,True,2025-03-22 00:00:00+00:00
1309,Vinícius,Santos,vinícius.santos949@live.com,(42) 95752-2501,dormant,2025-06-05,2025-06-05,1,259.45,True,False,True,True,2025-01-08 00:00:00+00:00
1310,Mateus,Pacheco,mateus.pacheco234@bol.com.br,(95) 98488-2691,novo,,,0,0.0,True,False,True,True,2026-04-23 00:00:00+00:00
1311,Miguel,Borges,miguel.borges43@hotmail.com.br,,regular,2026-01-23,2026-05-05,2,755.65,True,True,True,True,2025-06-07 00:00:00+00:00
1312,Jade,da Luz,jade.daluz985@yahoo.com.br,(38) 98562-6149,regular,2026-03-29,2026-05-18,4,886.81,True,False,False,True,2025-08-25 00:00:00+00:00
1313,Enzo,Duarte,enzo.duarte877@uol.com.br,(75) 90382-4073,regular,2026-01-02,2026-06-04,4,692.85,True,False,False,True,2025-08-29 00:00:00+00:00
1314,Pedro Lucas,da Cruz,pedro lucas.dacruz301@uol.com.br,(74) 93204-3097,dormant,2025-08-15,2025-08-15,1,116.12,True,True,False,True,2024-10-01 00:00:00+00:00
1315,Luna,Leão,luna.leão825@icloud.com,,novo,,,0,0.0,True,False,True,True,2026-03-23 00:00:00+00:00
1316,Matheus,Jesus,matheus.jesus723@yahoo.com.br,(98) 99696-4546,premium,2024-09-24,2026-06-01,15,8350.74,True,True,False,True,2024-02-14 00:00:00+00:00
1317,Ester,Fonseca,ester.fonseca113@uol.com.br,,dormant,2025-03-25,2025-03-25,1,93.95,True,True,True,True,2024-09-22 00:00:00+00:00
1318,Antonella,Nogueira,antonella.nogueira40@terra.com.br,(11) 900001318,novo,,,0,0.0,True,True,True,True,2026-06-16 00:00:00+00:00
1319,Maria Laura,Nascimento,maria laura.nascimento826@terra.com.br,(11) 900001319,dormant,2025-03-27,2025-03-27,1,128.92,True,False,True,True,2024-11-21 00:00:00+00:00
1320,Cauê,Marques,cauê.1320@exemplo.com.br,(93) 99612-0878,novo,,,0,0.0,True,False,True,True,2026-04-30 00:00:00+00:00
1321,Danilo,Ferreira,danilo.ferreira343@live.com,(11) 900001321,dormant,2025-07-07,2025-07-07,1,425.73,True,False,False,True,2025-02-11 00:00:00+00:00
1322,Mariane,Lopes,mariane.lopes887@yahoo.com.br,(61) 93748-4539,regular,2025-07-28,2026-05-03,4,1233.53,True,True,False,True,2024-12-11 00:00:00+00:00
1323,Nicole,Jesus,nicole.jesus763@yahoo.com.br,,dormant,2025-08-18,2025-08-18,1,436.93,True,False,False,True,2025-01-20 00:00:00+00:00
1324,Valentina,Rodrigues,valentina.rodrigues50@terra.com.br,(11) 900001324,regular,2026-02-04,2026-04-05,4,1141.98,True,False,True,True,2025-09-16 00:00:00+00:00
1325,Sofia,Jesus,sofia.jesus737@yahoo.com.br,(11) 900001325,regular,2026-02-13,2026-06-12,2,1092.72,True,True,True,True,2025-01-10 00:00:00+00:00
1326,Felipe,Brito,felipe.brito693@outlook.com.br,(54) 96672-5214,regular,2025-11-27,2026-06-13,4,1980.36,True,False,False,True,2025-04-11 00:00:00+00:00
1327,Daniela,Cavalcanti,daniela.cavalcanti383@outlook.com.br,(11) 900001327,dormant,2024-08-02,2024-08-02,1,188.0,True,False,False,True,2024-01-03 00:00:00+00:00
1328,Enrico,Fernandes,enrico.fernandes467@live.com,(11) 900001328,regular,2025-10-20,2026-04-30,3,725.52,True,False,False,True,2025-05-13 00:00:00+00:00
1329,Gabriel,Cavalcante,gabriel.cavalcante325@gmail.com,(11) 900001329,premium,2024-10-12,2026-06-21,16,13393.58,True,False,True,True,2024-03-02 00:00:00+00:00
1330,Davi Miguel,Cavalcanti,davi miguel.cavalcanti223@uol.com.br.br,(93) 92835-1295,regular,2025-12-27,2026-05-23,4,1926.47,True,True,True,True,2025-04-01 00:00:00+00:00
1331,Luiz Gustavo,Macedo,luiz gustavo.1331@exemplo.com.br,(95) 92709-0814,premium,2025-01-23,2026-06-14,9,3938.76,True,False,False,True,2024-06-10 00:00:00+00:00
1332,Ana,Caldeira,ana.caldeira327@terra.com.br,,premium,2025-03-17,2026-06-18,24,8552.97,True,True,False,True,2024-05-24 00:00:00+00:00
1333,Luiz Miguel,Pastor,luiz miguel.pastor258@icloud.com,(11) 900001333,regular,2025-10-13,2026-04-09,3,893.2,True,True,False,True,2024-12-12 00:00:00+00:00
1334,Ágatha,Gomes,ágatha.gomes791@live.com,(11) 900001334,dormant,2025-09-12,2025-09-12,1,76.1,True,True,False,True,2024-09-08 00:00:00+00:00
1335,Marcos Vinicius,Vieira,marcos vinicius.vieira174@outlook.com.br,(11) 900001335,regular,2025-08-25,2026-04-30,4,1654.07,True,False,False,True,2024-12-01 00:00:00+00:00
1336,Sara,Nunes,sara.nunes206@icloud.com,(99) 96834-5273,regular,2025-09-03,2026-05-30,3,756.36,True,False,False,True,2025-02-11 00:00:00+00:00
1337,Ana,Pires,ana.pires950@outlook.com.br,(63) 96617-0715,premium,2025-01-08,2026-06-11,20,12722.42,True,False,False,True,2025-06-04 00:00:00+00:00
1338,Maria Sophia,Pimenta,maria sophia.pimenta133@outlook.com.br,(24) 97408-0314,regular,2025-12-25,2026-04-18,3,564.17,False,True,False,True,2025-09-04 00:00:00+00:00
1339,Vitória,Cavalcanti,vitória.cavalcanti22@terra.com.br,(11) 900001339,novo,,,0,0.0,True,False,True,True,2026-03-24 00:00:00+00:00
1340,Cauã,Rodrigues,cauã.rodrigues271@outlook.com.br,(96) 98285-0317,regular,2025-08-21,2026-05-09,2,620.77,True,False,False,True,2025-09-11 00:00:00+00:00
1341,Marcelo,Câmara,marcelo.câmara814@terra.com.br,(11) 900001341,regular,2026-03-14,2026-06-21,3,828.56,True,True,False,True,2025-01-16 00:00:00+00:00
1342,Noah,Sales,noah.sales405@hotmail.com,,dormant,2025-12-25,2025-12-25,1,285.85,True,False,True,True,2024-08-22 00:00:00+00:00
1343,Amanda,Abreu,amanda.abreu446@uol.com.br,(34) 92635-6022,dormant,2025-02-13,2025-02-13,1,227.38,True,True,True,True,2024-02-10 00:00:00+00:00
1344,Thales,Pinto,thales.pinto374@bol.com.br.br,(68) 99434-6066,regular,2025-07-30,2026-06-19,4,1041.21,True,False,False,True,2025-05-18 00:00:00+00:00
1345,Gabriela,da Mota,gabriela.damota449@uol.com.br,(89) 94906-0723,dormant,2024-07-02,2024-07-02,1,157.76,True,False,False,True,2024-05-07 00:00:00+00:00
1346,Diego,Porto,diego.porto499@hotmail.com,(11) 900001346,dormant,2025-12-29,2025-12-29,1,319.84,True,False,True,True,2025-07-05 00:00:00+00:00
1347,Isabella,da Paz,isabella.dapaz983@icloud.com,(17) 94941-1631,regular,2025-08-11,2026-05-03,2,1187.61,True,False,True,True,2025-02-24 00:00:00+00:00
1348,Maysa,Costa,maysa.costa464@yahoo.com.br,(98) 90771-1306,regular,2025-07-20,2026-06-08,2,1778.53,True,False,False,True,2025-05-30 00:00:00+00:00
1349,Léo,Barros,léo.barros139@hotmail.com,(11) 900001349,regular,2026-03-16,2026-05-10,2,1669.0,True,True,False,True,2025-02-22 00:00:00+00:00
1350,Milena,Vargas,milena.vargas375@uol.com.br,(11) 900001350,dormant,2024-07-31,2024-07-31,1,268.13,True,True,False,True,2024-03-25 00:00:00+00:00
1351,Clara,Martins,clara.martins720@uol.com.br,,regular,2026-01-28,2026-05-13,2,1651.91,True,False,True,True,2024-12-29 00:00:00+00:00
1352,Daniel,Gonçalves,daniel.gonçalves60@outlook.com.br,(11) 900001352,dormant,2024-11-17,2024-11-17,1,208.04,True,True,False,True,2025-02-16 00:00:00+00:00
1353,Benicio,Macedo,benicio.macedo755@hotmail.com,(11) 900001353,dormant,2025-06-26,2025-06-26,1,282.26,True,False,False,True,2024-03-04 00:00:00+00:00
1354,Danilo,Camargo,danilo.camargo653@hotmail.com,(64) 98809-2550,dormant,2025-04-08,2025-04-08,1,280.83,True,False,False,True,2024-01-18 00:00:00+00:00
1355,João Pedro,Caldeira,joão pedro.caldeira112@uol.com.br,(11) 900001355,dormant,2024-11-23,2024-11-23,1,477.7,True,False,False,True,2024-05-11 00:00:00+00:00
1356,Brayan,Nunes,brayan.nunes960@icloud.com,(11) 900001356,novo,,,0,0.0,True,False,False,True,2026-02-09 00:00:00+00:00
1357,Renan,Rodrigues,renan.rodrigues649@live.com,(11) 900001357,regular,2025-08-11,2026-04-17,2,1235.06,True,False,True,True,2025-01-15 00:00:00+00:00
1358,João Pedro,da Paz,joão pedro.dapaz882@yahoo.com.br,,dormant,2025-07-06,2025-07-06,1,133.51,True,False,False,True,2024-06-16 00:00:00+00:00
1359,Hellena,da Cunha,hellena.dacunha199@yahoo.com.br,(47) 90642-0768,premium,2025-11-01,2026-06-23,8,14405.01,True,False,False,True,2025-02-23 00:00:00+00:00
1360,Rafael,Guerra,rafael.guerra74@yahoo.com.br,(43) 93666-7776,dormant,2025-10-29,2025-10-29,1,216.32,True,False,False,True,2024-12-25 00:00:00+00:00
1361,Maria Fernanda,Fonseca,maria fernanda.fonseca301@terra.com.br,(33) 96283-3339,novo,,,0,0.0,True,False,False,True,2026-06-11 00:00:00+00:00
1362,Mathias,Siqueira,mathias.siqueira541@terra.com.br,(83) 98654-3627,dormant,2025-04-05,2025-04-05,1,209.56,True,False,False,True,2024-03-08 00:00:00+00:00
1363,Henrique,Nogueira,henrique.nogueira802@live.com,(21) 99603-3582,regular,2025-09-29,2026-05-22,2,1359.93,False,False,True,True,2025-05-22 00:00:00+00:00
1364,Hadassa,Moreira,hadassa.moreira749@outlook.com.br,(11) 900001364,regular,2026-02-17,2026-06-22,3,1141.15,True,False,True,True,2025-05-31 00:00:00+00:00
1365,Leonardo,Ramos,leonardo.ramos428@outlook.com.br,(11) 900001365,regular,2026-01-12,2026-06-07,3,711.23,True,False,False,True,2025-04-12 00:00:00+00:00
1366,Sofia,Sousa,sofia.sousa846@gmail.com,(11) 900001366,novo,,,0,0.0,True,False,False,True,2026-04-19 00:00:00+00:00
1367,Eduarda,Costa,eduarda.costa729@yahoo.com.br,(11) 900001367,regular,2026-01-15,2026-04-09,3,525.34,True,False,False,True,2025-04-22 00:00:00+00:00
1368,Camila,Santos,camila.santos574@yahoo.com.br,(18) 94182-2261,dormant,2025-04-12,2025-04-12,1,189.01,True,False,False,True,2024-08-07 00:00:00+00:00
1369,Sophia,Pinto,sophia.pinto272@outlook.com.br,(11) 900001369,regular,2026-01-23,2026-06-24,4,838.33,True,False,False,True,2025-05-11 00:00:00+00:00
1370,Gael,Sá,gael.sá118@gmail.com,(11) 900001370,regular,2025-09-26,2026-06-17,4,592.5,True,False,True,True,2025-04-20 00:00:00+00:00
1371,Lunna,Pacheco,lunna.pacheco652@yahoo.com.br,(77) 90795-5151,regular,2026-01-30,2026-04-07,3,1735.6,True,False,False,True,2025-05-03 00:00:00+00:00
1372,Luiz Gustavo,Carvalho,luiz gustavo.carvalho119@bol.com.br,(55) 92135-4159,regular,2026-01-17,2026-04-24,2,1564.7,True,True,True,True,2025-03-31 00:00:00+00:00
1373,Maya,Almeida,maya.almeida225@outlook.com.br,(11) 900001373,regular,2025-09-19,2026-05-02,2,973.32,True,True,True,True,2024-12-05 00:00:00+00:00
1374,Antonella,Cavalcante,antonella.cavalcante517@gmail.com,(11) 900001374,novo,,,0,0.0,True,True,False,True,2026-03-19 00:00:00+00:00
1375,Enrico,Farias,enrico.farias10@icloud.com,(11) 900001375,regular,2025-10-26,2026-06-11,3,1611.62,True,False,False,True,2025-08-10 00:00:00+00:00
1376,Maria Isis,Garcia,maria isis.garcia723@outlook.com.br,(11) 900001376,dormant,2024-12-02,2024-12-02,1,235.95,True,False,False,True,2025-03-08 00:00:00+00:00
1377,João,Ferreira,joão.ferreira858@bol.com.br,(11) 900001377,novo,,,0,0.0,True,False,False,True,2026-06-09 00:00:00+00:00
1378,Ian,Almeida,ian.almeida352@yahoo.com.br,,premium,2024-07-21,2026-06-17,20,6305.45,True,False,False,True,2025-04-04 00:00:00+00:00
1379,Heitor,da Cruz,heitor.dacruz192@hotmail.com.br,(11) 900001379,regular,2025-10-26,2026-04-07,2,1259.83,True,False,False,True,2025-07-25 00:00:00+00:00
1380,Apollo,Sousa,apollo.sousa317@terra.com.br,(11) 900001380,dormant,2025-05-01,2025-05-01,1,353.22,True,False,False,True,2024-11-09 00:00:00+00:00
1381,João Lucas,Costa,joão lucas.costa606@hotmail.com,(11) 900001381,premium,2025-08-13,2026-06-16,20,8962.92,True,False,True,True,2024-08-18 00:00:00+00:00
1382,Hellena,Duarte,hellena.duarte516@icloud.com,(11) 900001382,dormant,2024-10-10,2024-10-10,1,140.49,True,False,True,True,2025-03-16 00:00:00+00:00
1383,Davi,Macedo,davi.macedo717@yahoo.com.br,(95) 90123-4289,regular,2026-03-12,2026-04-28,3,724.97,True,False,False,True,2025-07-11 00:00:00+00:00
1384,Marcos Vinicius,Sampaio,marcos vinicius.sampaio652@hotmail.com,(11) 900001384,dormant,2024-11-04,2024-11-04,1,444.9,True,False,True,True,2025-01-18 00:00:00+00:00
1385,Júlia,Montenegro,júlia.montenegro743@bol.com.br,(11) 900001385,dormant,2025-10-30,2025-10-30,1,143.82,True,True,False,True,2024-07-17 00:00:00+00:00
1386,Lorenzo,Azevedo,lorenzo.azevedo694@gmail.com,(11) 900001386,regular,2026-01-16,2026-04-18,4,1319.08,True,False,True,True,2025-03-15 00:00:00+00:00
1387,Felipe,Dias,felipe.dias46@terra.com.br.br,(11) 900001387,dormant,2025-03-17,2025-03-17,1,498.73,True,False,False,True,2024-04-04 00:00:00+00:00
1388,Ana Clara,Teixeira,ana clara.teixeira356@live.com,(28) 98339-2056,dormant,2025-10-27,2025-10-27,1,384.26,True,False,False,True,2024-12-04 00:00:00+00:00
1389,Maria Flor,Martins,maria flor.martins740@terra.com.br,,novo,,,0,0.0,True,True,False,True,2026-01-24 00:00:00+00:00
1390,Isis,Martins,isis.martins449@live.com,(79) 92266-0256,regular,2026-02-21,2026-04-26,3,649.91,True,False,False,True,2025-02-07 00:00:00+00:00
1391,Kaique,Guerra,kaique.guerra731@terra.com.br,(11) 900001391,regular,2025-12-21,2026-06-22,4,1855.1,True,True,False,True,2025-04-26 00:00:00+00:00
1392,Heloísa,Melo,heloísa.melo291@yahoo.com.br,(13) 95307-6248,premium,2024-11-24,2026-06-19,11,8090.63,True,False,False,True,2024-06-26 00:00:00+00:00
1393,Agatha,da Conceição,agatha.daconceição68@uol.com.br,(89) 99766-2705,dormant,2025-06-24,2025-06-24,1,351.82,True,False,False,True,2024-02-08 00:00:00+00:00
1394,Heitor,Azevedo,heitor.azevedo160@terra.com.br,,regular,2025-09-18,2026-06-02,3,1231.2,True,False,False,True,2025-07-09 00:00:00+00:00
1395,Maria Liz,Pereira,maria liz.pereira658@bol.com.br,,regular,2025-11-27,2026-06-22,2,1824.39,True,False,False,True,2025-04-11 00:00:00+00:00
1396,João Miguel,da Costa,joão miguel.dacosta794@icloud.com,(92) 93670-4254,regular,2026-03-01,2026-06-18,2,705.32,True,False,False,True,2025-05-24 00:00:00+00:00
1397,Liz,Pimenta,liz.1397@exemplo.com.br,(11) 900001397,regular,2025-10-28,2026-04-04,2,604.92,True,True,True,True,2025-06-13 00:00:00+00:00
1398,Davi Lucas,Almeida,davi lucas.1398@exemplo.com.br,(47) 96335-3574,premium,2025-04-12,2026-06-09,9,13627.07,True,False,False,True,2024-08-07 00:00:00+00:00
1399,Carolina,Oliveira,carolina.oliveira874@terra.com.br,(11) 900001399,regular,2025-10-24,2026-05-06,4,1567.69,True,True,False,True,2025-05-21 00:00:00+00:00
1400,Mariana,Nunes,mariana.nunes75@live.com,(11) 900001400,dormant,2024-09-07,2024-09-07,1,418.69,True,True,False,True,2024-12-29 00:00:00+00:00
1401,Sarah,Mendonça,sarah.mendonça166@live.com,,novo,,,0,0.0,True,True,True,True,2026-01-26 00:00:00+00:00
1402,Vitor,Azevedo,vitor.azevedo943@live.com,(54) 93425-0733,regular,2025-08-24,2026-05-08,2,1400.71,True,False,True,True,2025-06-08 00:00:00+00:00
1403,André,Duarte,andré.duarte403@terra.com.br,,premium,2025-03-27,2026-06-24,8,13299.26,True,False,True,True,2024-11-05 00:00:00+00:00
1404,Maria Sophia,Novais,maria sophia.novais208@yahoo.com.br,(13) 95759-8339,novo,,,0,0.0,True,False,False,True,2026-05-13 00:00:00+00:00
1405,Isaque,da Rocha,isaque.darocha745@gmail.com,(11) 900001405,dormant,2025-04-22,2025-04-22,1,89.49,True,True,False,True,2025-03-03 00:00:00+00:00
1406,Vicente,Costela,vicente.costela111@yahoo.com.br.br,(19) 90061-5727,dormant,2025-07-28,2025-07-28,1,220.42,True,False,False,False,2024-01-05 00:00:00+00:00
1407,Giovanna,Novais,giovanna.novais164@yahoo.com.br,(75) 95147-4397,regular,2025-09-19,2026-04-02,2,1992.64,True,False,True,True,2025-07-20 00:00:00+00:00
1408,Alice,Castro,alice.castro906@yahoo.com.br,(32) 90105-8752,regular,2026-02-17,2026-04-29,3,1109.81,True,True,False,True,2025-03-17 00:00:00+00:00
1409,Ana Vitória,Silveira,ana vitória.silveira541@outlook.com.br,(11) 900001409,premium,2025-11-10,2026-06-10,7,8826.14,True,False,False,True,2024-11-16 00:00:00+00:00
1410,Ayla,,ayla.nunes685@gmail.com,(96) 90271-1221,regular,2026-03-18,2026-06-16,3,1210.45,True,True,False,True,2025-04-20 00:00:00+00:00
1411,Rebeca,,rebeca.1411@exemplo.com.br,(11) 900001411,regular,2025-10-03,2026-05-15,2,1636.77,True,True,False,True,2025-02-27 00:00:00+00:00
1412,Isadora,Nogueira,isadora.nogueira645@gmail.com,(66) 96281-3721,regular,2025-10-31,2026-05-31,4,976.12,True,False,False,False,2025-01-07 00:00:00+00:00
1413,Vicente,da Conceição,vicente.daconceição950@uol.com.br,(11) 900001413,dormant,2025-07-30,2025-07-30,1,401.36,True,False,True,True,2025-05-17 00:00:00+00:00
1414,Ravi Lucca,Cassiano,ravi lucca.cassiano395@yahoo.com.br,(94) 95566-0847,dormant,2024-10-13,2024-10-13,1,89.25,True,True,False,True,2024-04-14 00:00:00+00:00
1415,Benicio,Rios,benicio.rios575@outlook.com.br,(11) 900001415,dormant,2025-07-06,2025-07-06,1,361.29,True,False,True,True,2024-08-15 00:00:00+00:00
1416,Anthony Gabriel,Ferreira,anthony gabriel.ferreira404@hotmail.com,,regular,2025-09-28,2026-05-13,2,1022.8,True,False,False,False,2025-03-10 00:00:00+00:00
1417,Emilly,Moraes,emilly.moraes947@yahoo.com.br,,regular,2026-03-26,2026-05-25,3,1635.96,True,True,False,True,2025-01-11 00:00:00+00:00
